ID,Text,Classe,Text_Lem,Homophobia,sexism,Racism
283,@ingyusarms The Quran writer imagined god as egotistical and as wanting to be worshiped and bowed to because he was unsophisticated.,3,ingyusarms quran writer imagined god egotistical wanting worshiped bowed unsophisticated,0,0,0
284,"@Love___Egypt @washingtonpost Muslims kill 50 times that many innocent non Muslims every day, so I don't care.",3,love___egypt washingtonpost muslim kill 50 time many innocent non muslim every day n't care,0,0,1
285,@ClassicDCoy @billmaher What - are you stupid.  There is nothing that compares to the inhumanity and barbarity of Islam.,3,classicdcoy billmaher stupid nothing compare inhumanity barbarity islam,0,0,1
286,@biebervalue @greenlinerzjm Here is the Quran telling men they can beat their wives and that men are superior. http://t.co/8xldNwbvZx,3,biebervalue greenlinerzjm quran telling men beat wife men superior http //t.co/8xldnwbvzx,1,1,1
287,RT @Angelemichelle: RT @PhxKen: ISLAM: CONTRIBUTING NOT ONE DAMN THING TO HUMANITY FOR 1400 YEARS. http://t.co/dajGDn1Wy3 WELL EXCEPT MURDE���,3,rt angelemichelle rt phxken islam contributing one damn thing humanity 1400 year http //t.co/dajgdn1wy3 well except murde���,1,0,1
288,"@AhleFars And you can only get highly educated people out of a free modern society, not a 7th century one based on superstition.",3,ahlefars get highly educated people free modern society 7th century one based superstition,0,0,0
289,@truaemusic Buddha said that slavery was unacceptable 1100 years before the slave trader Mohammed came along.,3,truaemusic buddha said slavery unacceptable 1100 year slave trader mohammed came along,0,0,1
290,"@UmarMal All the rest are impoverished, like every Muslim country that doesn't have an ocean of oil.",3,umarmal rest impoverished like every muslim country n't ocean oil,1,0,1
291,"@zh_ha89 Your religion teaches you to shut up, obey your husband, stay in your house, cover in a tent and calls you stupid.",3,zh_ha89 religion teach shut obey husband stay house cover tent call stupid,1,0,0
292,@HNK2TheRescue @AtheiStranger @Independent @IndyVoices It doesn't count for the vile people practicing vile Islam. http://t.co/5uNZKCyP3i,3,hnk2therescue atheistranger independent indyvoices n't count vile people practicing vile islam http //t.co/5unzkcyp3i,0,0,1
293,@SamihNewsam @MaxBlumenthal Both the Muslim men and their religious texts abuse women. http://t.co/KFlYgPtbQB,3,samihnewsam maxblumenthal muslim men religious text abuse woman http //t.co/kflygptbqb,1,0,1
294,"@dankmtl @AAlwuhaib1977 @PeaceNotHate_ No asshole, the Israelis are defending themselves against this. https://t.co/8cmfoOZwxz",3,dankmtl aalwuhaib1977 peacenothate_ asshole israeli defending http //t.co/8cmfoozwxz,0,0,1
295,@halalcunty @biebervalue @liamxkiwi @greenlinerzjm @halalflaws If you walked down Saudi street dressed like in yr picture would be arrested.,3,halalcunty biebervalue liamxkiwi greenlinerzjm halalflaws walked saudi street dressed like yr picture would arrested,0,0,1
296,RT @taslimanasreen: All religions are not the same. Islam is more violent than other religions.,3,rt taslimanasreen religion islam violent religion,0,0,1
297,@5Haqq @abualiis Just like there was 1400 years ago. The flies are free.,3,5haqq abualiis like 1400 year ago fly free,0,0,0
298,"@PoliticalAnt @Lithobolos @ZaibatsuNews All Muslims share an ideology that is spelled out as bigoted, 2, imperialists, 1.",3,politicalant lithobolos zaibatsunews muslim share ideology spelled bigoted 2 imperialist 1,1,0,1
299,"RT @NuritBaytch: .@MaxBlumenthal resents that journalists are reporting on the antisemitism by BDSers at UCLA.

bad press for the BDS mvmt,���",3,rt nuritbaytch maxblumenthal resents journalist reporting antisemitism bdsers ucla bad press bd mvmt ���,0,0,1
300,"@MaDaSaHaTtEr_17 @buttercupashby Another lie about the ""few bad seed"" All the polls show Muslim extremism. http://t.co/XIHmeTALon",3,madasahatter_17 buttercupashby another lie `` bad seed '' poll show muslim extremism http //t.co/xihmetalon,0,0,1
301,"RT @ZaabSethna: This is well-written &amp; worth reading on daily life in Mosul today ""Caliphatalism?"" http://t.co/IbNJKUmHWk via @aminterest",3,rt zaabsethna well-written amp worth reading daily life mosul today `` caliphatalism '' http //t.co/ibnjkumhwk via aminterest,0,0,0
302,"RT @peddoc63: Not High horse����high alert���
���Will Obama defend Christianity &amp; America or just ISLAM������@RedNationRising @gmiller1952 http://t.co���",3,rt peddoc63 high horse����high alert��� ���will obama defend christianity amp america islam������ rednationrising gmiller1952 http //t.co���,0,0,1
303,@AAlwuhaib1977 @dankmtl @PeaceNotHate_ the abuse that Christians who are stuck living with violent Muslims endure.,3,aalwuhaib1977 dankmtl peacenothate_ abuse christian stuck living violent muslim endure,0,0,1
304,"RT @sudixitca: Some people work very hard to make this world a better place, while others work very hard to book a drink and sex party in t���",3,rt sudixitca people work hard make world better place others work hard book drink sex party t���,0,0,0
305,@FarooqSumar @NafeezAhmed @MaxBlumenthal The Jews lived on 40% of the Arabian penninsula before the pedophile prophet started to murder them,3,farooqsumar nafeezahmed maxblumenthal jew lived 40 arabian penninsula pedophile prophet started murder,1,0,1
306,@harmlesstree2 Your pedophile Prophet made it exceedingly clear what his intentions were for Jews and Christians. http://t.co/gVJcnOh5bm,3,harmlesstree2 pedophile prophet made exceedingly clear intention jew christian http //t.co/gvjcnoh5bm,0,0,1
307,@yuskan0723 The filthy Palestinians have attacked and murdered Jewish children in their schools in the past.  So fuck Palestinians.,3,yuskan0723 filthy palestinian attacked murdered jewish child school past fuck palestinian,1,0,1
308,@batchelorshow @edgeofthesandbx @FearDept Ask the Muslims.  They are the ones killing all the Jews.,3,batchelorshow edgeofthesandbx feardept ask muslim one killing jew,1,0,1
309,@reza_rahman That's an excuse and a cop out.  Every single Islamic nation is repressive. They produce either dictators or theocrats.,3,reza_rahman 's excuse cop every single islamic nation repressive produce either dictator theocrats,0,0,1
310,@mutaSawwif There isn't even a remote comparison between Abu Grahib and those images. And what happens in those images represents Islam.,3,mutasawwif n't even remote comparison abu grahib image happens image represents islam,0,0,0
311,@thehill @donttreadonme65 Putin has literally thousands of hired trolls working the internet to shape opinion with Putin propaganda.,3,thehill donttreadonme65 putin literally thousand hired troll working internet shape opinion putin propaganda,0,0,0
312,@discerningmumin What are you talking about provocation? Islam declared war with the world.  That is more than enough provocation.,3,discerningmumin talking provocation islam declared war world enough provocation,0,0,0
313,@ibnHlophe @eeviewonders @CTFleaMarkets Jews used to live on 40% of the Arabian Penninsula.  Muslims have virtually exterminated them.,3,ibnhlophe eeviewonders ctfleamarkets jew used live 40 arabian penninsula muslim virtually exterminated,0,0,1
314,@98Halima @johnnygjokaj @BilalIGhumman @cdnKhadija @rfrankh53 I know that the scum Mohammed engraved hatred for Jews into Islam.,3,98halima johnnygjokaj bilalighumman cdnkhadija rfrankh53 know scum mohammed engraved hatred jew islam,0,0,1
315,"@MoAnsar @arennie44 Furthermore, Islam demands that women be locked in their homes and covered. Stop lying. http://t.co/iVd1vihPFa",3,moansar arennie44 furthermore islam demand woman locked home covered stop lying http //t.co/ivd1vihpfa,1,0,1
316,"@MiddleEastEye If you want to understand ISIS, understand Islam. They are exactly the same.",3,middleeasteye want understand isi understand islam exactly,0,0,0
317,@roisin_morgan But Islamolunatic live by Islam and Sharia trying to fulfill Mohammed's wish to exterminate all Jews from peninsula.,3,roisin_morgan islamolunatic live islam sharia trying fulfill mohammed 's wish exterminate jew peninsula,1,0,1
318,@CamilleHughes16 @anthfieg1 @_Watch_Observe_ How many times do I have to tell you that most Muslims are extremists. http://t.co/n4sK0jFvmf,3,camillehughes16 anthfieg1 _watch_observe_ many time tell muslim extremist http //t.co/n4sk0jfvmf,1,0,1
319,@_d_n_verg_ @stevesalaita Look at this ranting lunatic Palestinian. Interesting what he tells us. https://t.co/8cmfoOZwxz,3,_d_n_verg_ stevesalaita look ranting lunatic palestinian interesting tell u http //t.co/8cmfoozwxz,0,0,1
320,"@ibnHlophe @sibanda_tapson @CTFleaMarkets Okay, we understand that you and your religion are terrorists.  Don't @ me any more.",3,ibnhlophe sibanda_tapson ctfleamarkets okay understand religion terrorist n't,0,0,0
321,"@watan71969 @geeky_zekey And looking at your page, I can see that you are in the business of photoshopping images, Islamist cocksucker.",3,watan71969 geeky_zekey looking page see business photoshopping image islamist cocksucker,0,0,0
322,@harmlesstree2 Like the Ottoman Empire was a pure slave state.,3,harmlesstree2 like ottoman empire pure slave state,1,0,1
323,"@SirajZarook @BilalIGhumman @OdiniaInvictus @IsraeliRegime Jesus didn't murder, rape, rob, go to war or own slaves like Mohammed.",3,sirajzarook bilalighumman odiniainvictus israeliregime jesus n't murder rape rob go war slave like mohammed,0,0,0
324,"@KellyTurner99 @brushyblues @buellerishere The rapist represent Islam because it's approved in the Quran and Hadiths, microbrain.",3,kellyturner99 brushyblues buellerishere rapist represent islam 's approved quran hadith microbrain,0,0,0
325,@dankmtl And off course the fact that the same is happening to minority populations all over the ME goes over your vacuous head.,3,dankmtl course fact happening minority population go vacuous head,0,0,0
326,@J_Eddine @DiversityRUs Bad logic.  If all Muslims did what their books of hatred and murder tell them they would all be dead.,3,j_eddine diversityrus bad logic muslim book hatred murder tell would dead,0,0,0
327,"@birdSTL @MurdaMookez How can Palestine be free when it is ruled by Islamofascists that behead gays,practice honor killing,murder opposition",3,birdstl murdamookez palestine free ruled islamofascists behead gay practice honor killing murder opposition,1,0,1
328,@harmlesstree2 And this proved to be true.When there was no one left to steal from in the Saudi area they became broken down criminal places,3,harmlesstree2 proved true.when one left steal saudi area became broken criminal place,0,0,0
329,"@MalickBee Already did.  Found out that Islam is a vile, bigoted, hateful, murdering, 2, slavery supporting cult.",3,malickbee already found islam vile bigoted hateful murdering 2 slavery supporting cult,1,0,1
330,"@teddyboylocsin @tweetybird2009 @PatVPeters ISIS practices slavery and rape, Mohamed practiced slavery and rape.",3,teddyboylocsin tweetybird2009 patvpeters isi practice slavery rape mohamed practiced slavery rape,0,0,1
331,@_Jihadi_ @ansaralummah2 @lIlIlllIlIllI Democracy only means that people get to elect their leaders. Islam means they are ruled by freak god,3,_jihadi_ ansaralummah2 lililllililli democracy mean people get elect leader islam mean ruled freak god,0,0,0
332,@NNdabbour64 And I would never go near a country with blasphemy laws.,3,nndabbour64 would never go near country blasphemy law,0,0,0
333,@PTISalarKhan @georgegalloway Of course Muslim religious bigots like you think that is okay.,3,ptisalarkhan georgegalloway course muslim religious bigot like think okay,0,0,0
334,@OneLegSandpiper @DblBlackDs But Islam is the source and dealing with the symptom accomplishes zero. After ISIS and the rest will be more.,3,onelegsandpiper dblblackds islam source dealing symptom accomplishes zero isi rest,0,0,0
335,@AnnaMainwaring1 Your sadness is exactly what the terrorists want.,3,annamainwaring1 sadness exactly terrorist want,0,0,0
336,"@AMohedin Okay, so we understand that the Quran makes striking a woman an option and that the woman must obey the man.",3,amohedin okay understand quran make striking woman option woman must obey man,0,1,0
337,"@PsychBarakat @PhilipMills8 @jncatron themselves clearly tell you that their intentions are a bigoted, 3 holy war of extermination.",3,psychbarakat philipmills8 jncatron clearly tell intention bigoted 3 holy war extermination,1,0,1
338,@Vandaliser @sajid_fairooz @IsraeliRegime Islam is the religion of hatred and bigotry. http://t.co/speHOyfjU1,3,vandaliser sajid_fairooz israeliregime islam religion hatred bigotry http //t.co/spehoyfju1,0,0,1
339,@IftikharAwan Did your prophet rape slaves like ISIS - yes.  Did your prophet tell women to cover up and stay home like ISIS - yes. #Islam,3,iftikharawan prophet rape slave like isi yes prophet tell woman cover stay home like isi yes islam,1,0,0
340,@dankmtl @PeaceNotHate_ Mohammed stated clearly in the Hadith that he wanted Muslims to breed like rats so he could take over the world.,3,dankmtl peacenothate_ mohammed stated clearly hadith wanted muslim breed like rat could take world,1,0,1
341,@asem_1994 Mohammed was a slave owner and the Quran allows slavery. So ISIS returns to slavery. http://t.co/aVPyjTEK1Z,3,asem_1994 mohammed slave owner quran allows slavery isi return slavery http //t.co/avpyjtek1z,1,0,1
342,"RT @xertx3: Islam is a Worldwide mega disaster .Islam wants to drag us down to the 7th century, darkness, death and  destruction.",3,rt xertx3 islam worldwide mega disaster .islam want drag u 7th century darkness death destruction,1,0,1
343,"@truaemusic Okay, show me where Buddha or Lao Tse ever hurt anyone or advocated anyone be hurt.",3,truaemusic okay show buddha lao tse ever hurt anyone advocated anyone hurt,0,0,0
344,"@uygaraktas After committing genocide and murdering countless civilians, scum bag Deash try to use babies for propaganda.",3,uygaraktas committing genocide murdering countless civilian scum bag deash try use baby propaganda,1,0,1
345,@NNdabbour64 And you get to put an X on the Islamic bullshit bingo card. http://t.co/gDAGWcox9l,3,nndabbour64 get put x islamic bullshit bingo card http //t.co/gdagwcox9l,0,0,1
346,"@JihadiA8 @Lisa_Marie74 Islam declared war on all mankind 1400 years ago, now Muslims cry like babies when others respond in kind.",3,jihadia8 lisa_marie74 islam declared war mankind 1400 year ago muslim cry like baby others respond kind,1,0,1
347,@discerningmumin Killing people because they believe differently than you and express that is not an excuse for murder except among Muslims.,3,discerningmumin killing people believe differently express excuse murder except among muslim,0,0,0
348,@TheInfoIslam We all saw Cantlie's video of how Kobane was entirely taken by the Daesh and only mopping up was left.  We are still laughing.,3,theinfoislam saw cantlie 's video kobane entirely taken daesh mopping left still laughing,0,0,0
349,@BDSSupporter The Zionist label is just something scum like you use to attack Jews.,3,bdssupporter zionist label something scum like use attack jew,0,0,0
350,@MEAN_MARINE One of the first thing the prophet Mohammed did in his Islamic quest was to start  murdering Jews.  It has never really stopped,3,mean_marine one first thing prophet mohammed islamic quest start murdering jew never really stopped,0,0,1
351,@End_Bigotry @Bruciebabe @chezkig1 @edulixavot34 @MaxBlumenthal Human rights record of animals living in Palestine. http://t.co/qJcII9wcWi,3,end_bigotry bruciebabe chezkig1 edulixavot34 maxblumenthal human right record animal living palestine http //t.co/qjcii9wcwi,1,0,1
352,"@SafeensS The nuns are wearing the chosen robs of the clergy, not what every woman is required to wear by the 2 religion.",3,safeenss nun wearing chosen robs clergy every woman required wear 2 religion,0,0,0
353,@IAmThe1Teacher @IronmanL1 @stevecorrales80 It's utterly stupid to  tolerate the intolerance of Islam.,3,iamthe1teacher ironmanl1 stevecorrales80 's utterly stupid tolerate intolerance islam,1,0,1
354,@discerningmumin The Muslims also invaded India and murdered 80 million Hindus. They virtually exterminated all Buddhist on in India.,3,discerningmumin muslim also invaded india murdered 80 million hindu virtually exterminated buddhist india,1,0,1
355,"@omarsuleiman504 @asimb Chapel Hill is not surprising. What is surprising is that given the level of Islamic terrorism, there is so little.",3,omarsuleiman504 asimb chapel hill surprising surprising given level islamic terrorism little,0,0,1
356,"RT @saraewilliams: New chant outside the diwan in #Amman: ""No Tahawi, no Zarqawi, we want to execute al-Rishawi""",3,rt saraewilliams new chant outside diwan amman `` tahawi zarqawi want execute al-rishawi '',0,0,1
357,@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Every day we get the results of the hatred bred by Islam. http://t.co/FafjRPlI6t,3,qoloob4 vandaliser sajid_fairooz israeliregime every day get result hatred bred islam http //t.co/fafjrpli6t,1,0,1
358,@harmlesstree2 Only an idiot that doesn't history would say that.You have never studied the barbarity of the Muslims during that entire time,3,harmlesstree2 idiot n't history would say that.you never studied barbarity muslim entire time,0,0,1
359,"@congressman_aly No, the money comes from Muslims around the world who want a caliphate and the domination of Islam by force.",3,congressman_aly money come muslim around world want caliphate domination islam force,1,0,0
360,"@ShamiAnalyst No one ask for your pedophile serving propaganda, swine.",3,shamianalyst one ask pedophile serving propaganda swine,0,0,0
361,As long as we make feel good lectures and demonstrations about freedom of speech we are avoiding the real problem - the violence of Islam.,3,long make feel good lecture demonstration freedom speech avoiding real problem violence islam,0,0,0
362,@ardiem1m @MaxBlumenthal @oldkhayyam Their current behavior now is not to end up being ruled and under the power of Muslims again.,3,ardiem1m maxblumenthal oldkhayyam current behavior end ruled power muslim,0,0,0
363,"RT @disgruntledtory: If christianity is banned in Muslim countries, why do we allow Islam here?

Just asking",3,rt disgruntledtory christianity banned muslim country allow islam asking,1,0,1
364,@KJBar @JulieBishopMP It will be the same evil tentacles that are already there in a different uniform.,3,kjbar juliebishopmp evil tentacle already different uniform,0,0,0
365,@Bruciebabe @MaxBlumenthal Radical Islam on the rise in Indonesia. http://t.co/m1AUGT6RY3,3,bruciebabe maxblumenthal radical islam rise indonesia http //t.co/m1augt6ry3,0,0,0
366,"@semzyxx Do you approve of your pedophile prophet raping a 9 year old girl, like it says in 7 hadith?",3,semzyxx approve pedophile prophet raping 9 year old girl like say 7 hadith,0,0,0
367,"@BDSSupporter No, the Muslim states are the most murderous terrorist states on earth. It's not even close.",3,bdssupporter muslim state murderous terrorist state earth 's even close,0,0,1
368,@discerningmumin Good. We have established that Muslims are slavers and that their humanity has failed to evolve past slave owning.,3,discerningmumin good established muslim slaver humanity failed evolve past slave owning,1,0,1
369,@ummayman90 And you can't use the culture excuse because Mohammed claimed to be guided by Allah and that he was creating a culture. #Islam,3,ummayman90 ca n't use culture excuse mohammed claimed guided allah creating culture islam,0,0,0
370,@ummayman90 As a percentage there are very few. And they are usually poor women who marry a Muslim man. There is nothing persuasive in Islam,3,ummayman90 percentage usually poor woman marry muslim man nothing persuasive islam,0,1,1
371,"@tommydevlin1974 What is ""mainstream"" about him? Forgetting murdered Christians, closed universities, murdered doctors, women locked at home",3,tommydevlin1974 `` mainstream '' forgetting murdered christian closed university murdered doctor woman locked home,0,0,0
372,@hstapanghosh They will all have no skills except jihad.,3,hstapanghosh skill except jihad,0,0,0
373,@Vandaliser @sajid_fairooz @IsraeliRegime I'd rather deal with a clown hopped up on mushrooms than a Muslim filled with the hatred of Islam.,3,vandaliser sajid_fairooz israeliregime 'd rather deal clown hopped mushroom muslim filled hatred islam,1,0,1
374,"@rayyoosheh @waffle_gurl What race is Islam, nut case?",3,rayyoosheh waffle_gurl race islam nut case,0,0,1
375,@roisin_morgan The Quran spells out global domination of humanity through jihad. The Torah has no such global aim.,3,roisin_morgan quran spell global domination humanity jihad torah global aim,0,0,0
376,"RT @God_Equals_Sant: Saudi Arabia sewer qurans. When you can't express your hatred for Islam in words, throw them in the sewer. http://t.co���",3,rt god_equals_sant saudi arabia sewer quran ca n't express hatred islam word throw sewer http //t.co���,0,0,1
377,@greenlinerzjm @versacezaynx @nyazpolitics Most of the African slaves were slaves of Muslims.,3,greenlinerzjm versacezaynx nyazpolitics african slave slave muslim,0,0,0
378,"RT @Madasatrain69: @OZzSue @Muslim_Patrol @sneekinsneekout
Read an Islamist's tweet. http://t.co/7uAkhcWAvl
Insane.
Life denying. Heartless���",3,rt madasatrain69 ozzsue muslim_patrol sneekinsneekout read islamist 's tweet http //t.co/7uakhcwavl insane life denying heartless���,0,0,1
379,"@truaemusic This means that if you want to establish a humanist ideaology, Islam will get in the way much more than Buddhism.",3,truaemusic mean want establish humanist ideaology islam get way much buddhism,0,0,0
380,@discerningmumin Oh please. Lecture me about porn when Muslims are the worlds biggest porn consumers and Islamic heaven is a brothel.,3,discerningmumin oh please lecture porn muslim world biggest porn consumer islamic heaven brothel,1,1,1
381,RT @dstfelix: to be clear white boys singing abt hanging niggers got them police protection. black ppl chanting Black Lives Matter got them���,3,rt dstfelix clear white boy singing abt hanging nigger got police protection black ppl chanting black life matter got them���,0,0,1
382,RT @sudixitca: .@VSRamchandra Islam = Nazism. How could it be reformed? @manonive,3,rt sudixitca vsramchandra islam nazism could reformed manonive,0,0,0
383,@islamujahideen Islam is the perpetuity of oppression. And I thank ISIS for helping the world to kill Islam.,3,islamujahideen islam perpetuity oppression thank isi helping world kill islam,0,0,1
384,@DawlatnaMansura The phony Allah worshiping madrassa rats will die at the hands of controllers a thousand miles away.,3,dawlatnamansura phony allah worshiping madrassa rat die hand controller thousand mile away,0,0,0
385,@halalcunty @biebervalue @liamxkiwi @greenlinerzjm @halalflaws I know you have religious police telling how to dress.,3,halalcunty biebervalue liamxkiwi greenlinerzjm halalflaws know religious police telling dress,1,0,0
386,"@Wonderstroke Mohammed was suppose to be guided by god, and his example was for all mankind for all time. He was not suppose to follow.",3,wonderstroke mohammed suppose guided god example mankind time suppose follow,0,0,0
387,"@nrllhkose @BBCPaulAdams Either that murdering scum wins or the murdering, 2, genocidal Islamist scum wins.  Either way, scum wins.",3,nrllhkose bbcpauladams either murdering scum win murdering 2 genocidal islamist scum win either way scum win,0,0,0
388,@_d_n_verg_ @stevesalaita Palestinians are half Egyptian and half Saudi. Palestinians are the spearhead for the Arabs against the Jews.,3,_d_n_verg_ stevesalaita palestinian half egyptian half saudi palestinian spearhead arab jew,0,0,1
389,Why would anyone loan money to Greece when they can be 99.9% certain it will never be paid back.,3,would anyone loan money greece 99.9 certain never paid back,0,0,0
390,@JohnMannMP @JoRitson Now you assholes continue to victimize those girls by trying to create distractions while letting the rapists go free.,3,johnmannmp joritson asshole continue victimize girl trying create distraction letting rapist go free,1,0,0
391,"@harmlesstree2 In fact, Mohammed and his thugs were starving before they captured Khybar, stole the Jews property, and made them pay to live",3,harmlesstree2 fact mohammed thug starving captured khybar stole jew property made pay live,0,0,1
392,"@UmarFarooq_ @FaheemHus @jackmjenkins The example of Mohammed gives us a man who owned slaves, raped women, beheaded 600 Jews in one day.",3,umarfarooq_ faheemhus jackmjenkins example mohammed give u man owned slave raped woman beheaded 600 jew one day,0,0,1
393,@ajwatamr @ExposeFalsehood The follower of the pedophile prophet tries to be funny. But the world will outlaw Islam soon.,3,ajwatamr exposefalsehood follower pedophile prophet try funny world outlaw islam soon,0,0,0
394,"@obsurfer84 Mohammed's excuse in every aggression is, ""I had to attack because I heard they were going to attack"".",3,obsurfer84 mohammed 's excuse every aggression `` attack heard going attack '',0,0,0
395,"Muslims claim that there is no racism in #Islam.  But like everything else they claim, it is a lie. http://t.co/PiR6nd159a",3,muslim claim racism islam like everything else claim lie http //t.co/pir6nd159a,0,0,1
396,RT @Juliet777777: MUSLIMS Australia to form  Australian All-Muslim Army impose sharia law http://t.co/4PRVBxHEbV   #FFRNN #WAKINGUP @TedtBa���,3,rt juliet777777 muslim australia form australian all-muslim army impose sharia law http //t.co/4prvbxhebv ffrnn wakingup tedtba���,0,0,1
397,@Love___Egypt @washingtonpost The Jews are trying to defend themselves against Muslims trying to exterminate them. http://t.co/CQZS0zo0Li,3,love___egypt washingtonpost jew trying defend muslim trying exterminate http //t.co/cqzs0zo0li,0,0,1
398,"@truaemusic @mattybboi83 @Number10gov There is no comparing the vileness of Mohammed to Jesus or Buddha, or Lao Tse.He was simply a criminal",3,truaemusic mattybboi83 number10gov comparing vileness mohammed jesus buddha lao tse.he simply criminal,0,0,1
399,@reza_rahman You are basically claiming that a religion that teaches hatred and murder has nothing to do with hatred and murder. Dumb!,3,reza_rahman basically claiming religion teach hatred murder nothing hatred murder dumb,0,0,0
400,@RT_com Saudi would be a big joke if it wasn't crushing the lives of millions of people. #Islam,3,rt_com saudi would big joke n't crushing life million people islam,0,0,1
401,@oldkhayyam @ardiem1m @MaxBlumenthal I hate Islam because it is a religion based on hatred and Jihad. http://t.co/N60I1tFxhW,3,oldkhayyam ardiem1m maxblumenthal hate islam religion based hatred jihad http //t.co/n60i1tfxhw,0,0,1
402,"@obsurfer84 Furthermore, all the Hadiths about Aisha's age are classified as Sahih - meaning Sound.",3,obsurfer84 furthermore hadith aisha 's age classified sahih meaning sound,0,0,0
403,"@Dr_Jreid But Islam is proud of their slavery, imperialism, and genocide against minorities. The are murdering Kurds in Iran now.",3,dr_jreid islam proud slavery imperialism genocide minority murdering kurd iran,1,0,1
404,"@muslmdawah If you search objectively, you will find that the pedophile prophet Mohammed declared war on all humanity 1400 years ago.",3,muslmdawah search objectively find pedophile prophet mohammed declared war humanity 1400 year ago,0,0,1
405,@sibelo76 I read the entire Quran and much of the Hadiths. I know more about Islam than most Muslims. It is a curse to all mankind.,3,sibelo76 read entire quran much hadith know islam muslim curse mankind,1,0,1
406,"@wflanger @dandiedinmont @Number10gov Yeah, break relations with the only ME democracy that the Muslims are trying to exterminate. Smart.",3,wflanger dandiedinmont number10gov yeah break relation democracy muslim trying exterminate smart,0,0,0
407,"@cnni Nope.  With #democracy man makes all the laws by vote; with #Islam, Allah makes all the laws by the sword.  The two cannot coexist.",3,cnni nope democracy man make law vote islam allah make law sword two coexist,0,0,0
408,"@SirajZarook @BilalIGhumman @OdiniaInvictus @IsraeliRegime The Quran itself is the source of the hatred, murder, imperialism, sexism.",3,sirajzarook bilalighumman odiniainvictus israeliregime quran source hatred murder imperialism sexism,1,1,1
409,@adoomieforlyf @Shaffrazz That old lie again. Muslims repeat the same lie again and again. Here is the truth about it http://t.co/a6zuxxS4NE,3,adoomieforlyf shaffrazz old lie muslim repeat lie truth http //t.co/a6zuxxs4ne,0,0,1
410,@dankmtl When they left the Israelis to be slaughtered they lost the land as they deserved.,3,dankmtl left israeli slaughtered lost land deserved,0,0,1
411,@no2_tweet Here are Churchill's views about the pedophile prophet. http://t.co/tX7LHgnwf7,3,no2_tweet churchill 's view pedophile prophet http //t.co/tx7lhgnwf7,0,0,0
412,"@MaDaSaHaTtEr_17 @buttercupashby There is no love and respect in the Quran. It is full of hatred, bigotry, sexism and incitement to murder.",3,madasahatter_17 buttercupashby love respect quran full hatred bigotry sexism incitement murder,0,0,0
413,@Salon @TheMuslimGuy Do you think that the brick heads at Salon know that the prophet Mohammed beheaded people in mass? #Islam,3,salon themuslimguy think brick head salon know prophet mohammed beheaded people mass islam,0,0,1
414,@LifeInKhilafah Daesh price list for Yezidi and Christian sex slaves. http://t.co/H4ELrfxhSm,3,lifeinkhilafah daesh price list yezidi christian sex slave http //t.co/h4elrfxhsm,0,1,1
415,@Clashoftherats @YusufPeaceful @tummala82 @IndyVoices Leave it to a Muslim to claim four translators are lying rather than admit the truth.,3,clashoftherats yusufpeaceful tummala82 indyvoices leave muslim claim four translator lying rather admit truth,0,0,0
416,"@SirajZarook @BilalIGhumman @OdiniaInvictus @IsraeliRegime Buddhist teaching does not contain violence, hatred, or jihad. Islam does.",3,sirajzarook bilalighumman odiniainvictus israeliregime buddhist teaching contain violence hatred jihad islam,1,0,1
417,"@SirajZarook @OdiniaInvictus @BilalIGhumman @IsraeliRegime A good Muslim is good despite his bad religion, not because of it.",3,sirajzarook odiniainvictus bilalighumman israeliregime good muslim good despite bad religion,0,0,1
418,RT @peddoc63: ���Obama swindling future generations of Americans adding 9 trillion dollars to debt����@CarmineZozzora #WakeUpAmerica http://t.co���,3,rt peddoc63 ���obama swindling future generation american adding 9 trillion dollar debt���� carminezozzora wakeupamerica http //t.co���,1,0,1
419,"@asem_1994 Mohammed raped slave girls, the Quran approves of the rape of slave girls - so ISIS rapes, slave girls.",3,asem_1994 mohammed raped slave girl quran approves rape slave girl isi rape slave girl,1,0,1
420,"@BDSSupporter Who cares where they were born, camel breath, they call themselves Israelis and Jews.",3,bdssupporter care born camel breath call israeli jew,0,0,0
421,@ldstarr18 @AC360 You are a liar trying to shut people up using the term  #3.  Islam is not a race and you know it. It is a death cult.,3,ldstarr18 ac360 liar trying shut people using term 3. islam race know death cult,0,0,1
422,@ILTAFSHEHZAD Why would I care about the opinion of a guy who follows a pedophile prophet?,3,iltafshehzad would care opinion guy follows pedophile prophet,0,0,0
423,@MaxBlumenthal @mehdirhasan @tnr Imagine a Muslim journalist making a case for why ISIS is not Islamic.  No self interest there. LOL.,3,maxblumenthal mehdirhasan tnr imagine muslim journalist making case isi islamic self interest lol,0,0,0
424,@Abu_Baraa1 @Myself_00001 Now if we can only get the world to recognize that Islam declared war on humanity 1400 ago and outlaw it.,3,abu_baraa1 myself_00001 get world recognize islam declared war humanity 1400 ago outlaw,1,0,1
425,@MaxBlumenthal @veganforareason @brendlewhat @dhere A Muslim woman talks about sex slaves while Max panders to them. https://t.co/jXPDgugY01,3,maxblumenthal veganforareason brendlewhat dhere muslim woman talk sex slave max pander http //t.co/jxpdgugy01,0,0,1
426,@zakirnaikirf Saying that Islam is a way of life means that it tells you that you cannot have democracy and must instead follow a pedophile.,3,zakirnaikirf saying islam way life mean tell democracy must instead follow pedophile,0,0,0
